id,0,1,2
76598,0.9492705,0.04891186,0.0018177708
76599,0.016785592,0.04110401,0.9421105
76600,0.29618627,0.028309062,0.67550457
76601,0.9698066,0.025138117,0.0050552757
76602,0.9900266,0.009253478,0.0007199056
76603,0.001107717,0.00096333836,0.99792904
76604,0.17910469,0.7986895,0.02220596
76605,0.9235712,0.0741987,0.0022299986
76606,0.20237717,0.66881335,0.1288095
76607,0.7079626,0.04050493,0.25153238
76608,0.13018934,0.57540363,0.29440686
76609,0.27210385,0.6990676,0.028828565
76610,0.09506577,0.8293793,0.075555
76611,0.26593012,0.713825,0.020244915
76612,0.11609561,0.38974908,0.4941554
76613,0.3222201,0.5272888,0.15049112
76614,0.12219376,0.8070637,0.07074251
76615,0.110854395,0.6337111,0.2554345
76616,0.9992647,0.00067993096,5.543862e-05
76617,0.79901135,0.20001975,0.00096884725
76618,0.20155163,0.7868381,0.011610296
76619,0.04164647,0.33521143,0.6231421
76620,0.0386744,0.15486862,0.80645704
76621,0.020996409,0.08754747,0.891456
76622,0.17343329,0.7100069,0.11655982
76623,0.9195925,0.08000671,0.00040070192
76624,0.9937048,0.0015569765,0.004738108
76625,0.17863016,0.23209055,0.5892792
76626,0.39516222,0.57636565,0.028472057
76627,0.10668667,0.8767253,0.016588034
76628,0.99848807,0.001338994,0.00017282889
76629,0.9987668,9.137942e-05,0.0011419579
76630,0.9758616,0.009776473,0.014361811
76631,0.44519606,0.5470462,0.0077578323
76632,0.0010416934,0.0035620881,0.9953962
76633,0.15387298,0.68399763,0.16212936
76634,0.0056474097,0.009376114,0.9849765
76635,0.0012306793,0.009568471,0.98920083
76636,0.0063529946,0.014472441,0.9791745
76637,0.16700135,0.7976059,0.03539276
76638,0.014373574,0.029861838,0.95576453
76639,0.9741889,0.0213586,0.0044523715
76640,0.009930956,0.22084366,0.76922536
76641,0.008048039,0.073458225,0.9184937
76642,0.018882237,0.10007618,0.8810415
76643,0.043040402,0.7648665,0.19209301
76644,0.021933606,0.040499102,0.9375673
76645,0.73148096,0.19635692,0.07216203
76646,0.9565639,0.042071365,0.0013646265
76647,0.08757153,0.009087448,0.903341
76648,0.96675223,0.031264964,0.001982787
76649,0.0018125396,0.0032736326,0.9949138
76650,0.0037608088,0.04420228,0.952037
76651,0.24039695,0.7321134,0.027489623
76652,0.01958107,0.026573874,0.95384496
76653,0.0016069681,0.006779753,0.9916133
76654,0.0033261562,0.0013707917,0.9953031
76655,0.67154896,0.32102156,0.007429457
76656,0.039665952,0.5036215,0.45671248
76657,0.0024624874,0.0013724879,0.996165
76658,0.023113435,0.116792135,0.8600944
76659,0.9354454,0.064383365,0.00017120231
76660,0.0011252498,0.011585033,0.9872897
76661,0.011586013,0.05517516,0.93323886
76662,0.052022994,0.46908906,0.47888798
76663,0.037249252,0.15850198,0.8042487
76664,0.41474935,0.56650174,0.018748906
76665,0.07164724,0.10477001,0.82358265
76666,0.00063585857,0.004175464,0.99518865
76667,0.011017054,0.018265044,0.9707179
76668,0.3626669,0.62687904,0.010454053
76669,0.0427631,0.3996468,0.5575901
76670,0.03978093,0.34001073,0.6202083
76671,0.24971253,0.5529648,0.19732267
76672,0.010764553,0.036759086,0.9524764
76673,0.9645601,0.034619622,0.00082030497
76674,0.66316706,0.33346704,0.0033658715
76675,0.9959284,0.0037429824,0.0003285553
76676,0.85339946,0.077537015,0.06906361
76677,0.01277881,0.037356846,0.94986427
76678,0.07946817,0.8348172,0.08571462
76679,0.0036442277,0.008562196,0.98779356
76680,0.98211163,0.01616619,0.0017222128
76681,0.29049262,0.7083752,0.0011321298
76682,0.30644748,0.026020974,0.66753155
76683,0.9419436,0.00034953534,0.0577069
76684,0.33525622,0.6416118,0.023131916
76685,0.032649983,0.050203558,0.91714656
76686,0.0032819204,0.010527837,0.9861902
76687,0.025117587,0.08090566,0.8939768
76688,0.02953462,0.059107356,0.91135806
76689,0.043405425,0.5139916,0.442603
76690,0.034019552,0.083665945,0.88231444
76691,0.9994694,0.0004415517,8.9013236e-05
76692,0.8584418,0.14109081,0.00046741913
76693,0.9872905,0.010952666,0.0017567847
76694,0.09920931,0.50393623,0.39685452
76695,0.00634368,0.000975718,0.99268055
76696,0.0072464775,0.45171928,0.54103434
76697,0.7336489,0.21037176,0.055979315
76698,0.61411935,0.37160107,0.014279587
76699,0.8666163,0.109927215,0.02345645
76700,0.014613722,0.0012286333,0.98415756
76701,0.01607424,0.019430304,0.9644955
76702,0.0013154981,0.009285405,0.9893991
76703,0.96209216,0.021306,0.016601874
76704,0.0083853,0.027344255,0.96427035
76705,0.004591506,0.005275274,0.9901333
76706,0.10041597,0.85419,0.045394022
76707,0.041619193,0.35481283,0.603568
76708,0.9192375,0.004803524,0.07595893
76709,0.9824823,0.016994836,0.0005228688
76710,0.021468058,0.52714354,0.45138842
76711,0.25477242,0.7156387,0.029588813
76712,0.0010611016,0.014263004,0.9846759
76713,0.014420028,0.022982365,0.9625976
76714,0.68219405,0.2789949,0.038811054
76715,0.0039001068,0.012019563,0.98408026
76716,0.15496546,0.31136507,0.53366953
76717,0.7336735,0.043450147,0.22287634
76718,0.02337101,0.87637365,0.10025536
76719,0.9730255,0.025671551,0.001302835
76720,0.7791816,0.058384754,0.16243362
76721,0.9564235,0.042939372,0.0006369431
76722,0.014257168,0.12877299,0.8569697
76723,0.003881736,0.0019408095,0.99417746
76724,0.0028983317,0.008563159,0.98853844
76725,0.0133812325,0.020977933,0.96564084
76726,0.008344849,0.37607628,0.6155788
76727,0.07800803,0.43016165,0.4918304
76728,0.98104334,0.01869383,0.00026287025
76729,0.6955571,0.06756711,0.23687571
76730,0.99277717,0.006121942,0.0011008289
76731,0.2821312,0.70991075,0.007958106
76732,0.9975947,0.00026959623,0.0021356056
76733,0.05194386,0.07877371,0.8692823
76734,0.012632024,0.022648463,0.96471953
76735,0.88884264,0.11110567,5.171679e-05
76736,0.0045494516,0.06491995,0.9305306
76737,0.15384106,0.65958357,0.18657534
76738,0.98736393,0.01073926,0.0018967296
76739,0.06375232,0.15127939,0.7849684
76740,0.0020280627,0.0029261017,0.99504584
76741,0.00059518096,0.0005892534,0.9988155
76742,0.036788687,0.12511998,0.8380913
76743,0.019577581,0.11060133,0.869821
76744,0.32725018,0.66532034,0.0074294503
76745,0.045493208,0.04860808,0.9058987
76746,0.025713006,0.7265782,0.24770874
76747,0.00044049544,0.0012889041,0.9982707
76748,0.017366901,0.04143268,0.94120044
76749,0.0108040655,0.20870824,0.7804876
76750,0.9499838,0.045183346,0.0048328447
76751,0.0056711338,0.025951197,0.9683776
76752,0.01350471,0.5978557,0.38863954
76753,0.12955168,0.21271908,0.65772915
76754,0.98918694,0.0004438706,0.010369245
76755,0.19683215,0.6612182,0.14194953
76756,0.9983894,0.0013967035,0.00021386167
76757,0.9159956,0.015543414,0.068461
76758,0.0050860653,0.0052516446,0.98966223
76759,0.54667634,0.41305622,0.040267505
76760,0.3100739,0.6268508,0.06307521
76761,0.99429893,0.005546481,0.00015455234
76762,0.5573223,0.05403497,0.3886427
76763,0.005346709,0.022373669,0.97227967
76764,0.3992425,0.57462674,0.026130764
76765,0.13726634,0.075316705,0.78741693
76766,0.0015457711,0.0022816404,0.99617255
76767,0.006657401,0.028091785,0.9652508
76768,0.0046249926,0.011067938,0.98430705
76769,0.17175597,0.35385147,0.47439244
76770,0.7560386,0.21020606,0.033755362
76771,0.7049829,0.09909029,0.19592685
76772,0.8235184,0.09280464,0.083677016
76773,0.17428993,0.75838834,0.0673218
76774,0.99959975,4.2141484e-05,0.0003580725
76775,0.001138985,0.009439888,0.9894211
76776,0.0015781316,0.005839374,0.9925824
76777,0.96188486,0.02100588,0.017109253
76778,0.02653753,0.59677595,0.37668663
76779,0.15263152,0.70755637,0.13981214
76780,0.98743683,0.011943725,0.0006193974
76781,0.9630613,0.028842544,0.008096138
76782,0.09229577,0.04787218,0.8598321
76783,0.21154796,0.772325,0.016127104
76784,0.23486224,0.4231749,0.34196287
76785,0.6297888,0.36568886,0.004522337
76786,0.41145706,0.5562061,0.032336775
76787,0.017545316,0.019950591,0.9625041
76788,0.25305015,0.7334874,0.013462465
76789,0.8023236,0.19602841,0.0016480085
76790,0.0022553746,0.009311507,0.98843294
76791,0.000469408,0.0013499947,0.99818057
76792,0.9067748,0.092270635,0.0009545667
76793,0.0019884987,0.011024951,0.9869865
76794,0.17769407,0.48802704,0.3342789
76795,0.9977976,0.0021700615,3.237904e-05
76796,0.03453687,0.1962245,0.76923877
76797,0.0176025,0.5164188,0.46597865
76798,0.005967674,0.066372335,0.9276599
76799,0.9673215,0.032643728,3.4865207e-05
76800,0.0027943507,0.1887436,0.80846196
76801,0.092922986,0.9051259,0.0019511183
76802,0.04092117,0.15934649,0.7997323
76803,0.0027744274,0.11334803,0.88387746
76804,0.20870715,0.7683672,0.02292569
76805,0.984742,0.00037597257,0.0148819275
76806,0.032576595,0.12436176,0.84306157
76807,0.9391919,0.05117747,0.009630747
76808,0.010779155,0.12567414,0.8635468
76809,0.0038875472,0.20463012,0.7914824
76810,0.9634432,0.034513567,0.0020433618
76811,0.18550776,0.530735,0.28375727
76812,0.79989105,0.1982397,0.0018691472
76813,0.019134667,0.007467871,0.97339743
76814,0.0033854847,0.018920694,0.9776938
76815,0.047666,0.15798353,0.79435056
76816,0.34101194,0.480863,0.17812507
76817,0.008300475,0.093021385,0.8986781
76818,0.007121586,0.0009863402,0.99189204
76819,0.987454,0.012419245,0.00012671483
76820,0.02671957,0.08043005,0.89285034
76821,0.9855564,0.0068178163,0.0076257824
76822,0.17980401,0.7529858,0.067210175
76823,0.11106844,0.5607672,0.32816434
76824,0.9828033,0.013167362,0.004029237
76825,0.0038377787,0.0010853916,0.9950768
76826,0.99984884,3.433704e-05,0.00011675757
76827,0.010047094,0.12837777,0.8615752
76828,0.12680013,0.053151783,0.8200481
76829,0.96104497,0.03878645,0.0001684264
76830,0.072277285,0.5051909,0.4225318
76831,0.010409621,0.20024656,0.7893439
76832,0.009169459,0.20061903,0.7902115
76833,0.87023747,0.12827283,0.0014896784
76834,0.9982343,0.0009315002,0.0008341573
76835,0.6153149,0.27306306,0.11162194
76836,0.056446377,0.49175948,0.45179412
76837,0.010966052,0.015671305,0.9733626
76838,0.00936638,0.008390282,0.9822433
76839,0.028347587,0.0608942,0.91075826
76840,0.0031373412,0.0012295676,0.99563307
76841,0.0071839252,0.046109762,0.9467064
76842,0.979924,0.010149044,0.00992688
76843,0.9769042,0.022659235,0.00043660845
76844,0.04916627,0.16086943,0.78996426
76845,0.014416764,0.056066934,0.92951626
76846,0.998086,0.0018398894,7.404451e-05
76847,0.9873528,0.011337806,0.0013094358
76848,0.012306566,0.08919105,0.8985024
76849,0.0007897771,0.003147238,0.9960628
76850,0.008759839,0.0051987562,0.98604137
76851,0.8203874,0.17835322,0.0012592169
76852,0.11361494,0.75569147,0.13069351
76853,0.10657816,0.65496033,0.23846154
76854,0.9142567,0.004148931,0.081594296
76855,0.0006994079,0.00020619275,0.99909437
76856,0.993709,0.002843144,0.0034478046
76857,0.0063279048,0.045446284,0.94822586
76858,0.006123703,0.018128382,0.9757478
76859,0.78188103,0.09510367,0.12301527
76860,0.9966286,0.00088270503,0.0024886336
76861,0.013095866,0.14656177,0.8403424
76862,0.022386193,0.06728418,0.91032976
76863,0.05808452,0.0822661,0.85964936
76864,0.013375978,0.084451556,0.9021724
76865,0.0007845803,0.008159029,0.9910565
76866,0.05245525,0.36433536,0.58320934
76867,0.07779059,0.4912401,0.43096933
76868,0.025544286,0.2771952,0.6972604
76869,0.9486157,0.051092565,0.0002916168
76870,0.70996857,0.046051655,0.24397984
76871,0.009894754,0.036551036,0.95355415
76872,0.0012138819,0.10072671,0.8980594
76873,0.9991112,1.39012855e-05,0.0008748722
76874,0.008526352,0.26195142,0.7295223
76875,0.94966185,0.046700593,0.003637651
76876,0.09119203,0.6411002,0.26770777
76877,0.07382993,0.9215406,0.0046293777
76878,0.68540144,0.3074714,0.007127142
76879,0.009375757,0.021386154,0.969238
76880,0.9389969,0.060615398,0.00038759544
76881,0.99924386,0.00020234426,0.00055382296
76882,0.9999055,4.1438663e-05,5.2982512e-05
76883,0.0047006607,0.025077904,0.97022134
76884,0.02933171,0.94979364,0.020874627
76885,0.1637381,0.34702724,0.4892347
76886,0.0077458937,0.011717051,0.98053706
76887,0.0037218023,0.012154619,0.9841234
76888,0.35603637,0.6268798,0.017083772
76889,0.9856175,0.014168893,0.00021351066
76890,0.11779692,0.7744097,0.107793406
76891,0.00979885,0.11659962,0.8736015
76892,0.9881453,0.0110955145,0.00075922377
76893,0.0012158789,0.0135186445,0.98526543
76894,0.008160481,0.02415926,0.9676802
76895,0.009288625,0.44543514,0.54527634
76896,0.84795326,0.15187065,0.00017604214
76897,0.01479063,0.07492259,0.9102868
76898,0.9985659,0.0005817036,0.00085230614
76899,0.8023261,0.19095483,0.006719043
76900,0.97927165,0.0056070117,0.015121314
76901,0.99863225,0.00061745214,0.00075022946
76902,0.00019320566,0.0066254307,0.9931813
76903,0.9993074,2.9265459e-05,0.00066340924
76904,0.023757713,0.4454264,0.530816
76905,0.0004418085,0.043703903,0.95585436
76906,0.99943554,0.00044141087,0.00012301943
76907,0.2264463,0.578805,0.19474871
76908,0.0065525174,0.021898283,0.9715491
76909,0.011758488,0.16771656,0.82052493
76910,0.6741768,0.05350428,0.2723188
76911,0.051554922,0.28396747,0.66447765
76912,0.85958976,0.13265416,0.0077561755
76913,0.8882699,0.105779774,0.0059504216
76914,0.004344645,0.016465662,0.9791897
76915,0.0007554614,0.019769022,0.9794754
76916,0.8689679,0.12322902,0.007803092
76917,0.4515732,0.5111494,0.037277386
76918,0.16500182,0.7492983,0.08569987
76919,0.9704968,0.02768466,0.0018185148
76920,0.7112644,0.25319186,0.03554372
76921,0.055859253,0.11186444,0.8322763
76922,0.61065525,0.022840418,0.36650428
76923,0.85205746,0.1464736,0.0014689582
76924,0.0795624,0.5882532,0.33218434
76925,0.055591162,0.9361955,0.008213456
76926,0.09465702,0.5472434,0.35809952
76927,0.032430522,0.06937404,0.8981954
76928,0.11305564,0.077205665,0.8097387
76929,0.001814928,0.012008539,0.98617655
76930,0.9721294,0.019118626,0.008752064
76931,0.005884362,0.0014436396,0.9926718
76932,0.007865131,0.01344066,0.9786942
76933,0.0028880849,0.04424056,0.9528713
76934,0.9791683,0.020252185,0.0005795703
76935,0.99551487,0.0037656156,0.0007193825
76936,0.0075180028,0.010669814,0.98181206
76937,0.89469665,0.027289022,0.078014314
76938,0.00023252811,0.0008203475,0.9989472
76939,0.026167488,0.46648028,0.50735223
76940,0.044517025,0.2526639,0.70281905
76941,0.027420936,0.10982568,0.86275333
76942,0.97754496,0.017184744,0.0052703023
76943,0.9932244,0.0019241591,0.0048513664
76944,0.12015915,0.71783733,0.16200346
76945,0.001017504,0.0026786523,0.9963038
76946,0.034268714,0.42888707,0.5368442
76947,0.005844632,0.0073439274,0.98681146
76948,0.008022827,0.0009957232,0.99098134
76949,0.015373242,0.08673676,0.8978899
76950,0.55771315,0.43072695,0.011559827
76951,0.96129304,0.011967232,0.02673965
76952,0.108464524,0.23824807,0.65328735
76953,0.007158478,0.032399334,0.9604422
76954,0.64931524,0.341382,0.009302794
76955,0.005692497,0.00065301004,0.99365443
76956,0.297597,0.6606179,0.041785005
76957,0.017201453,0.36729637,0.6155021
76958,0.020879176,0.11889199,0.8602289
76959,0.0019625116,0.033555724,0.96448165
76960,0.9642637,0.033786956,0.0019492737
76961,0.017438514,0.062366635,0.92019486
76962,0.003927475,0.08964886,0.9064236
76963,0.0047740703,0.012243429,0.9829826
76964,0.0020917053,0.20504312,0.7928652
76965,0.992509,0.0070686354,0.00042227595
76966,0.01819861,0.0076866187,0.97411484
76967,0.0051477253,0.13586271,0.85898954
76968,0.23374896,0.75166965,0.014581494
76969,0.0031078372,0.09787067,0.89902145
76970,0.004822705,0.0005108983,0.99466646
76971,0.16831979,0.81916094,0.012519309
76972,0.014872086,0.2444847,0.7406432
76973,0.9620122,0.0087809535,0.029206827
76974,0.012470737,0.5155736,0.4719557
76975,0.2675967,0.7118897,0.02051358
76976,0.3693242,0.4747066,0.15596928
76977,0.11472612,0.8613969,0.023877023
76978,0.021750057,0.031993005,0.9462569
76979,0.0077533224,0.22758622,0.7646605
76980,0.010447287,0.30785036,0.6817024
76981,0.21437569,0.6069985,0.17862575
76982,0.9988934,0.0009030641,0.000203659
76983,0.0051141074,0.019140434,0.9757454
76984,0.046004776,0.06664241,0.8873528
76985,0.023207577,0.041257676,0.9355348
76986,0.9355333,0.059749722,0.004717059
76987,0.97925574,0.019668369,0.0010760062
76988,0.9293457,0.070353575,0.0003006311
76989,0.846957,0.15243635,0.00060660316
76990,0.1506932,0.403636,0.4456709
76991,0.21681847,0.7778477,0.0053337347
76992,0.99940765,0.0005535301,3.8715534e-05
76993,0.0046350085,0.0055799494,0.98978496
76994,0.067369215,0.5016965,0.43093425
76995,0.99601394,0.00381963,0.00016630963
76996,0.017345402,0.055842943,0.9268117
76997,0.19203544,0.53843945,0.26952502
76998,0.029851008,0.7088063,0.26134259
76999,0.005272018,0.0049780356,0.98975
77000,0.97514856,0.022057775,0.0027936713
77001,0.008556229,0.060873136,0.93057054
77002,0.9913815,0.008265941,0.00035245134
77003,0.39089724,0.5986591,0.010443667
77004,0.95221627,0.04739714,0.00038661272
77005,0.9966018,0.002883617,0.0005145513
77006,0.9982238,0.001485167,0.00029102055
77007,0.033439852,0.1704133,0.7961469
77008,0.07943252,0.28897196,0.63159555
77009,0.9389058,0.06049167,0.0006024951
77010,0.028671833,0.08227277,0.8890554
77011,0.016070977,0.042086765,0.9418422
77012,0.005882794,0.0827806,0.9113366
77013,0.004945191,0.0009273896,0.9941273
77014,0.8752314,0.11946893,0.0052996133
77015,0.002915412,0.027774552,0.96931
77016,0.19556004,0.62971014,0.17472988
77017,0.9993525,0.00028893293,0.00035861472
77018,0.90756226,0.09049256,0.0019451075
77019,0.001851991,0.019073837,0.97907424
77020,0.0058662044,0.118444175,0.87568974
77021,0.029414803,0.14510205,0.8254831
77022,0.92027986,0.007695542,0.07202452
77023,0.9998307,0.00010205973,6.73206e-05
77024,0.074777715,0.54560065,0.3796216
77025,0.9690907,0.030896174,1.3166823e-05
77026,0.0035856545,0.008487382,0.98792684
77027,0.010272017,0.003207929,0.98652
77028,0.5383628,0.2124014,0.24923578
77029,0.019261286,0.51315105,0.46758756
77030,0.059360493,0.24648108,0.6941585
77031,0.9892697,0.009305806,0.0014245787
77032,0.2273601,0.4702512,0.30238867
77033,0.0018851708,0.0011913072,0.9969235
77034,0.011135137,0.09470263,0.8941623
77035,0.07124805,0.34961775,0.57913417
77036,0.026033584,0.13945441,0.83451194
77037,0.27116042,0.49264917,0.23619033
77038,0.8354556,0.01774919,0.1467953
77039,0.4693306,0.53042907,0.00024034742
77040,0.9694081,0.028789828,0.0018020965
77041,0.012081904,0.0039176648,0.9840005
77042,0.9922576,0.0046530445,0.003089308
77043,0.20195037,0.7835386,0.0145110525
77044,0.99759126,0.00033142453,0.0020773083
77045,0.010795932,0.11299798,0.8762061
77046,0.33954614,0.42791796,0.23253587
77047,0.029620092,0.106352106,0.8640278
77048,0.9719803,0.02494687,0.0030729056
77049,0.99916595,0.0007603091,7.3772084e-05
77050,0.021105124,0.24217586,0.736719
77051,0.03573342,0.41372028,0.5505463
77052,0.0034314266,0.073462054,0.9231065
77053,0.8407102,0.061427042,0.097862706
77054,0.015487059,0.09360301,0.89090985
77055,0.9472363,0.051177524,0.0015860128
77056,0.0011519413,0.031236507,0.96761155
77057,0.8903469,0.10935079,0.0003022651
77058,0.3065167,0.69037473,0.0031086511
77059,0.20039244,0.7937559,0.0058516418
77060,0.011035477,0.14304231,0.8459221
77061,0.16149202,0.8147092,0.02379882
77062,0.7779374,0.2093578,0.012704851
77063,0.0016906281,0.0311399,0.9671695
77064,0.998991,0.0009166666,9.227937e-05
77065,0.77402043,0.02562987,0.20034963
77066,0.14700611,0.7031087,0.14988513
77067,0.9989619,0.0009081688,0.00012997421
77068,0.10516484,0.8293609,0.06547437
77069,0.0037117777,0.055581953,0.94070625
77070,0.38208538,0.53400254,0.083912
77071,0.0003238465,0.00089295494,0.9987831
77072,0.742054,0.25748494,0.00046106736
77073,0.018593889,0.03724977,0.9441563
77074,0.09054504,0.0788184,0.8306365
77075,0.9617935,0.038097378,0.00010900896
77076,0.999689,0.00019371713,0.000117318705
77077,0.13212681,0.8461822,0.021690998
77078,0.8652998,0.13168162,0.0030186465
77079,0.041948147,0.7846427,0.17340921
77080,0.28812838,0.4737742,0.23809746
77081,0.99883467,0.00018707763,0.0009783367
77082,0.3430781,0.5204885,0.13643335
77083,0.23125301,0.5684534,0.20029362
77084,0.0026650121,0.004834221,0.9925007
77085,0.018233426,0.1820273,0.7997392
77086,0.1404045,0.73706424,0.12253129
77087,0.020032035,0.15906501,0.8209029
77088,0.29451433,0.38481277,0.320673
77089,0.03962923,0.20655048,0.75382036
77090,0.6121081,0.35574692,0.032144886
77091,0.07110575,0.5466155,0.38227883
77092,0.013016566,0.3918532,0.5951302
77093,0.9959339,0.0033673504,0.00069866836
77094,0.9977712,0.0003907199,0.0018380185
77095,0.926493,0.07273424,0.000772673
77096,0.0053965454,0.064115584,0.9304879
77097,0.064185806,0.42675686,0.5090572
77098,0.014747258,0.09408863,0.8911641
77099,0.26024228,0.7237158,0.016041867
77100,0.02745574,0.2060469,0.7664974
77101,0.008178273,0.30935642,0.68246526
77102,0.9953363,0.0029400808,0.0017235377
77103,0.00945675,0.11103278,0.8795104
77104,0.039957188,0.28198543,0.6780573
77105,0.008031526,0.09302945,0.898939
77106,0.9985112,0.0011229705,0.0003657709
77107,0.0040712375,0.004112178,0.99181646
77108,0.0008488378,0.011347168,0.98780394
77109,0.005461461,0.008585093,0.9859534
77110,0.013429762,0.112492085,0.87407804
77111,0.111264266,0.36702892,0.5217069
77112,0.00086168636,0.0009506088,0.9981877
77113,0.81505173,0.065068685,0.11987949
77114,0.0065870774,0.020548142,0.97286475
77115,0.003594396,0.03651689,0.95988876
77116,0.98105663,0.0009916781,0.01795179
77117,0.9861776,0.011012837,0.00280953
77118,0.017778203,0.27732086,0.70490104
77119,0.44118488,0.047680516,0.5111346
77120,0.89329267,0.012077295,0.094629996
77121,0.023499724,0.12094946,0.8555508
77122,0.037396215,0.29527348,0.66733027
77123,0.016430665,0.0451775,0.93839186
77124,0.04185125,0.05346006,0.9046886
77125,0.9727467,0.015796488,0.01145686
77126,0.0012765419,0.02309975,0.97562367
77127,0.0030166605,0.12728232,0.869701
77128,0.116367824,0.20949137,0.67414075
77129,0.6345347,0.3210992,0.0443661
77130,0.00252194,0.053046945,0.9444311
77131,0.9924817,0.0071408637,0.00037737144
77132,0.0010116446,0.0064799986,0.9925083
77133,0.008017929,0.045738503,0.94624346
77134,0.018902453,0.09864517,0.8824523
77135,0.009343582,0.062010165,0.9286462
77136,0.0056929854,0.032209612,0.9620974
77137,0.004973435,0.02608391,0.96894264
77138,0.0010124145,0.0013946093,0.9975929
77139,0.040476996,0.4498282,0.50969476
77140,0.032140553,0.15296553,0.81489396
77141,0.0012480669,9.7461954e-05,0.99865454
77142,0.9924846,0.0032554963,0.0042597656
77143,0.24250509,0.58808357,0.16941132
77144,0.11229079,0.19166124,0.6960479
77145,0.009681048,0.14574456,0.8445744
77146,0.0012725053,0.026912488,0.971815
77147,0.003599708,0.009034712,0.9873656
77148,0.0019643907,0.011104106,0.98693144
77149,0.9909675,0.0019503335,0.007082071
77150,0.00821882,0.06916378,0.9226174
77151,0.0018764704,0.013913872,0.98420966
77152,0.0150895715,0.006387435,0.978523
77153,0.0019292394,0.0012348233,0.9968359
77154,0.048781037,0.9365367,0.014682215
77155,0.07226731,0.049411744,0.8783209
77156,0.19421782,0.3822143,0.4235679
77157,0.99540216,0.00044519492,0.004152569
77158,0.13252996,0.7745019,0.09296802
77159,0.024898559,0.8182342,0.1568672
77160,0.0006960445,0.004595412,0.99470854
77161,0.2765236,0.723142,0.00033438797
77162,0.41178155,0.57243335,0.0157851
77163,0.00416533,0.0247898,0.97104484
77164,0.011616081,0.088745,0.899639
77165,0.041725084,0.06825934,0.8900154
77166,0.0008688794,0.0027768246,0.9963543
77167,0.16656834,0.6648639,0.16856767
